,read,comment,title,time
0,1369,1,哈哈，一帮托在这哼唧什么，又没人买！,09-11 02:32
1,1839,0,方大B五年能不能翻一倍？,08-05 03:57
2,1923,0,方大2023年半年度业绩预增每股收益0.17元～0.19元1.业绩预告期间:20,07-24 04:42
3,1843,1,必上4港元：单季每股收盘0.13元X4=0.52元=约0.57港币,07-17 11:05
4,1788,0,2.1就得提前溜,07-19 02:12
5,1650,0,方大Ｂ7月12日快速上涨,07-12 09:32
6,2056,2,每股分5分钱，在深B值1-1.2元,06-12 02:24
7,2328,0,这个怎么玩？,05-30 02:03
8,2024,0,方大Ｂ5月30日快速反弹,05-30 09:40
9,3168,0,业绩无忧量能不济，创新低可抄底,05-25 09:41
10,3155,0,今天是怎么回事,05-24 02:33
11,2511,0,和汇率挂钩？,05-24 02:30
12,2937,0,方大Ｂ5月24日盘中跌幅达5%,05-24 02:28
13,3248,1,天天开这板那板，为什么不改革B股？,04-06 10:59
14,5450,1,B股改革这么长时间了，为什么方大B无动于衷？,01-05 11:01
15,3068,0,今天有人砸盘啊,03-10 02:08
16,2047,0,方大Ｂ12月20日快速反弹,12-20 11:29
17,1039,0,方大Ｂ11月28日加速下跌,11-28 09:39
18,1258,0,方大Ｂ9月26日盘中跌幅达5%,09-26 02:51
19,1237,0,方大Ｂ9月26日快速反弹,09-26 09:41
20,1638,0,方大Ｂ8月30日快速回调,08-30 11:04
21,1536,0,方大Ｂ8月30日快速上涨,08-30 09:35
22,1850,0,方大Ｂ8月16日盘中涨幅达5%,08-16 01:04
23,1873,0,方大Ｂ7月22日快速上涨,07-22 10:37
24,1891,0,方大Ｂ7月19日快速反弹,07-19 10:45
25,1872,0,方大Ｂ7月18日盘中涨幅达5%,07-18 02:26
26,1899,0,方大Ｂ7月18日快速上涨,07-18 02:19
27,1871,0,方大Ｂ7月15日盘中跌幅达5%,07-15 01:20
28,1890,0,方大Ｂ7月14日盘中涨幅达5%,07-14 09:40
29,1870,0,方大Ｂ7月14日快速上涨,07-14 09:38
30,2128,0,方大Ｂ7月13日快速上涨,07-13 11:03
31,1914,0,方大Ｂ7月13日盘中涨幅达5%,07-13 11:03
32,2168,0,方大Ｂ7月7日快速上涨,07-07 11:22
33,2092,0,方大Ｂ6月27日盘中涨幅达5%,06-27 01:11
34,2131,0,方大Ｂ6月27日快速上涨,06-27 01:01
35,4106,0,方大Ｂ5月18日快速反弹,05-18 10:20
36,2482,0,方大Ｂ5月17日快速反弹,05-17 09:47
37,3845,0,方大Ｂ5月16日快速回调,05-16 10:05
38,4397,0,方大Ｂ5月5日快速反弹,05-05 10:25
39,2938,0,方大Ｂ4月28日快速反弹,04-28 10:10
40,4791,0,方大Ｂ4月27日快速反弹,04-27 11:23
41,5073,0,方大Ｂ3月31日快速回调,03-31 09:41
42,5062,0,方大Ｂ3月29日快速回调,03-29 09:49
43,5161,0,方大Ｂ3月25日快速反弹,03-25 09:44
44,5320,0,方大Ｂ3月22日快速回调,03-22 09:45
