,read,comment,title,time
0,606,1,早就提醒京东数据包丑闻的事，很多人不相信。现在跑都来不及。,10-22 11:27
1,1359,3,想准备回购吗？,09-19 11:18
2,3509,1,好，到底站稳了准备触底回升,09-20 03:16
3,596,1,用B股打压，A股低吸，现在华为，新能源车，用脑想想,10-10 09:21
4,982,0,慢涨好,09-28 01:39
5,979,0,好，每天向上冲两分钱，到年三十晚就解套了我,09-28 11:30
6,1066,1,好，虽然没涨停，每天涨不停也不错,09-26 10:47
7,16554,23,B股转板参照？安道麦B依法维权主动争取，仅作讨论。,01-19 09:13
8,1104,0,扑街没一个人上班？,09-25 09:34
9,1527,5,b股怎么啦，为啥大跌,09-19 01:05
10,1262,1,巴非特跑了吗？,09-19 01:22
11,1247,0,外资tm跑路了,09-19 02:41
12,1244,0,外资不玩了…,09-19 01:44
13,1344,3,京东方Ｂ9月19日快速反弹,09-19 10:22
14,1255,0,天天跌，那谁获利了？,09-19 10:46
15,1323,1,京东方B会继续大跌吗？感觉是京东方自己在压价准备吸筹。京东方B是不是要转A了？,09-19 09:40
16,1266,0,就是那个不怕死的，小BB我来了。感觉比买A有前途，砸死我吧。,09-18 05:11
17,1264,0,只有尾盘拉升，才有利于每天继续卖出。,09-18 02:54
18,1100,4,京A没跌啊！为什么京B猛跌？,09-18 09:49
19,3035,3,京东方OLED屏致iPhone SE4推迟一年,07-12 02:12
20,1043,2,京东方B回购以后，这种连续大跌，感觉，是京东方公司在操作。,09-18 09:51
21,1292,0,这个京东方B的大甩卖，感觉，近期会每天大跌5%，直到2元以下。,09-18 10:36
22,1250,0,京东方Ｂ9月18日快速反弹,09-18 10:16
23,1265,0,干就是了,09-18 10:07
24,1290,0,仅170万港币，就把京东方B砸成劣质股，京东方公司太厉害了。,09-18 09:55
25,1054,2,这个也是华为供应链的公司啊！怎么死了一样。,09-15 03:17
26,1137,0,B股被外资做空了。,09-18 09:53
27,2370,4,“你好BOE”来了，京东方联手潮流IP诠释“世界是屏的”,09-05 09:54
28,1579,4,人气越差时候，越是买入的机会,09-14 09:32
29,4655,3,我二十多年前花了一百万买京东方，没想到.......,07-14 09:39
30,1579,0,全球首款3nm芯片亮相,09-13 10:39
31,1450,1,上B全线爆跌，多家跌停了,08-31 02:18
32,1468,0,京东方Ｂ8月29日快速回调,08-29 09:51
33,1879,0,京东方BOEBOE（京东方）2023年半年度报告发布全年趋势向好2023年上半年,08-29 09:11
34,1426,0,京东方Ｂ8月28日盘中涨幅达5%,08-28 09:50
35,2144,2,京东方AB什么区别,07-24 10:04
36,1561,0,公司可以顺应潮流，再次出手回购B股，继续减少B股的流通量，争取将资源整合到A股一,08-25 08:41
37,1949,6,京东方B会一直跌下去吗，没有了回购会跌到2元以下吗？,08-16 12:28
38,1566,0,回购是题中应有之义,08-24 01:41
39,1907,3,已买入，等死,08-02 03:02
40,1899,3,可以继续回购B股注销，之后在A股增发,08-08 09:08
41,7952,33,京东方30年：铸魂与拓路,04-13 09:13
42,1823,0,笑死我了，哈哈哈哈哈哈哈哈哈，神仙股原来长这个样子,08-08 10:52
43,1801,0,没有成交，什么功能都没有了，还要B股有什么用,08-08 10:30
44,1811,0,大跌就入货，等回购。,08-07 09:51
45,1868,0,B股无交易了,08-01 09:48
46,1874,0,BOE解忧实验室第二季第六期：未来有多炫？会思考的屏幕告诉你,07-28 06:31
47,4227,15,“技术+实践+生态”三箭齐发，京东方抢占物联网高地,07-01 08:59
48,5424,6,今年公司会不会继续回购？,02-04 01:59
49,2463,1,这个可能要回归到收购前的价位哦！,05-04 09:34
50,2016,0,为什么今天不开盘？a那边都开了,06-30 09:33
51,10971,1,想不明白为啥还有股民玩京东慌这股，AB差价少的可怜，业绩无，分红少得可以忽略，散,06-21 11:25
52,2203,0,CINNO Research | 2023年全球面板厂营收预估将同比下滑10%,05-30 11:00
53,2568,2,美联储加息踩刹车，科技股的春天来了吗？,03-24 02:17
54,6433,0,管理层工资都是几百万元年薪的吗，,05-16 11:32
55,2648,0,近两个星期，大降几次了，每次卖盘都是打压式，卖盘很大。京东方B应该是没有希望了！,04-28 10:45
56,2303,0,这超级垃圾股要跌回1元左右了,04-27 02:58
57,2298,0,这个要跌回2字头的架势哦？,04-27 12:44
58,14913,39,揭开“京东方”的神秘面纱，巨额亏损之下，有投资价值吗？,04-11 09:13
59,3856,1,现在才象回购的样子，可惜公司这次用于回购资金快用完了，我那拿了十几年的筹码基本被,08-15 10:45
60,2133,0,专家称芯片遭遇厕纸时刻，但这一细分领域缺货潮加剧！,04-06 02:15
61,1695,0,小米2022年全球智能手机出货量达1.5亿台，同比下降20%,03-27 10:54
62,12947,0,2000元内的入门级学习机 步步高、小度、科大讯飞谁更值得买,03-22 09:19
63,1840,0,人民币都能直接买港股了，为什么不能直接买B股？,03-21 02:36
64,1793,0,这个老王，就你自己定增还要这么长时间，都两个多月了，还不交钱？,03-20 01:56
65,1736,0,今天还会大跌吗，上周五尾盘大卖盘那个大佬还会来吗？,03-20 09:26
66,1762,1,如果没有回购，京东方B可能会是2.0港币以下吧，从今天整个下午的大量卖盘和收盘最,03-17 03:24
67,29053,0,为什么这么收,03-17 07:30
68,1540,0,与A股反着来，什么情况？,03-17 03:04
69,2575,0,一边回购B股注销，一边增发A股，很好,03-13 01:34
70,1815,1,超级不能超级的垃圾股,01-31 01:17
71,6417,0,AB股价差增大，机会来了,02-15 10:15
72,4527,1,还不启动，等什么呢。涨停板走起来,01-10 08:53
73,1855,0,现在怎么不能在证劵App里银证转账，工商银行，谁知道,01-18 07:29
74,4030,8,23年B股转板黑马，安道麦B？,01-04 09:33
75,4968,13,京东方：“屏之物联”场景赋能 以显示联万物,01-10 09:23
76,4646,10,京东方：让传感成为“屏之物联”世界的触角,01-09 09:05
77,24902,32,$安道麦B(SZ200553)$B股转方式，通过资产重组换股吸收转板成功的如，小,06-16 03:54
78,2356,0,怎么买B股啊兄弟们,01-06 06:58
79,806,0,京东方Ｂ1月6日盘中涨幅达5%,01-06 11:19
80,6957,8,瑞士先正达退市已超过5年，违反当时收购协议，年内要想通过集团形式重新上市，合规整,09-06 11:16
81,20707,128,安道退市最简单，先正达履行承诺合规上市？要遵守l6年重组承诺，只有把先，扬注入安,07-19 02:06
82,3689,0,有重组题材且A\B股差价最大的股票,12-23 08:17
83,2331,3,你好BOE焕新升级 用科技实力讲好品牌故事,12-15 05:31
84,1508,0,B怎么停了,12-23 11:38
85,2757,5,京东方ab股可以合并了,11-02 09:26
86,3614,3,请问京东方A京东方B有什么不同,11-17 11:28
87,1786,0,B股,12-14 10:18
88,1537,0,明天大跌，此帖为证,12-13 04:23
89,1756,0,B就开始动了，，你还不加速？？！！！[想一下],11-11 02:05
90,2063,0,港币锚定美元，还要涨20%,11-04 10:38
91,1752,0,恶臭的京东方20年下来都没几个高开。,11-04 09:16
92,3674,5,先正达维权效果越发眀显，成立不足三年快速受理，目前却未能上会审核,10-31 10:02
93,1185,0,想沾京北方的光,11-01 11:24
94,1478,0,谁在做空，京东方的公司应该可以看到吧，在市场外，抚底抽心。,11-01 08:35
95,1489,0,京东方ab股价格差不多了，具备合并的条件啦,10-31 01:56
96,1403,0,京东方ab股价格差不多了，具备合并的条件啦,10-31 01:56
97,1714,2,B股股价怎么会这么高，接近A股了。,10-18 02:52
98,1628,0,B股是电子原件行业，A股不是？是啥？,10-24 02:40
99,2040,4,没有了回购，2元不是梦,09-25 01:17
100,1145,1,回购,10-11 10:56
101,1587,0,京东方B股今天见底回升，创新高已是必然,10-10 01:27
102,1797,0,你老子都跌的七斯八活的了，你小子还敢翻红涨，不怕啦～,09-29 11:56
103,1759,0,没人发言，没人买卖，一潭死水,09-29 10:27
