,read,comment,title,time
0,85,0,迟早3元,10-23 11:48
1,726,0,十一去本溪了，到处看看了看，和当地不同的人聊了聊，侧面认知了一下本钢。感受吗想用,10-08 07:29
2,10381,17,B股转板参照？安道麦B依法维权主动争取，仅作讨论。,01-19 09:23
3,1671,3,据本钢半年报资料显示，第4大股东为第二季度新进2300万B股的高涛，不知是否中金,09-08 01:43
4,4671,56,本钢B，严重低估！题材多多！各人细查！用便宜价格买入好公司！买到=赚到！,03-21 09:54
5,1970,2,中期亏损，预料中事。本钢A跌2.62%，本钢B竟然大跌7.47%，真不明白了。,08-31 09:37
6,1572,0,本钢板Ｂ9月1日盘中涨幅达5%,09-01 10:07
7,1568,0,本钢板Ｂ9月1日快速上涨,09-01 10:07
8,1725,0,上B全线爆跌，多家跌停了,08-31 02:14
9,2221,2,本钢2023年一季报业绩爆涨[俏皮][俏皮],03-29 08:14
10,2542,0,B股已没有存在的意义,08-04 01:24
11,2869,12,这次像是来真的啊！国企改革、国资股价值重估都是本钢B走牛的强大动力！我坚信坚定信,04-19 01:34
12,2357,0,冷钢板,07-19 10:01
13,2344,0,转发,07-18 10:52
14,2486,1,40亿股本的股，还玩个铁，再说挂着一大堆老龄的职工，企业负担严重,07-07 05:48
15,2358,1,不是退市股，比退市股还惨,06-16 11:23
16,2342,1,转发,06-28 10:41
17,2395,1,重组后有没有顺道解决b股问题的意愿？或者a+h，才能实现价值的体现，目前，A股股,06-27 01:06
18,4032,28,即将成为铁矿之王的本钢B，2元之下将成为笑谈。由于去年主业钢铁业绩突然亏损，才有,03-23 01:37
19,2113,0,本钢板Ｂ6月21日快速上涨,06-21 09:34
20,2368,0,快来看看公告好像板上钉钉了,06-20 07:22
21,2486,0,听说，南芬矿扩帮工程已完。,06-16 07:59
22,2374,0,总之此股有潜在的公开题材，什么时候突破，听天由命吧。,06-13 10:42
23,2419,0,今天本钢A向上突破，升5%，可能是置换矿业的工作有了实质性的进展。,06-13 04:54
24,2106,0,本钢板Ｂ6月13日快速反弹,06-13 09:37
25,2367,0,1.7几时加仓，,06-11 10:02
26,2374,0,持股耐心等待，时间过去一天，离成为本溪矿业就近了一天。加油！,06-08 09:53
27,2389,0,这次是真的出货了,05-26 09:45
28,2608,0,时间会给你答案，机会！,05-24 02:46
29,2442,0,本钢板材:本钢板材股份有限公司关于筹划重大资产置换暨关联交易的进展公告,05-23 10:58
30,2233,3,你是要脱胎换骨吗？,04-27 02:49
31,2531,0,公司要置换铁矿石还是石灰石？,05-14 09:49
32,2234,1,银行的港币随便兑换、怎就没人要平宜货[为什么],05-08 06:16
33,2301,0,招标工作完成后，下一步就是签署服务合同，然后开展重组铁矿石资源工作，签署服务合同,05-01 12:42
34,2434,5,公告摘要：公司将尽快推进并加快完成本次交易有关事项；公司目前已完成独立财务顾问、,04-21 01:45
35,2313,2,本钢a的底是4.9元，这个价位大手笔吃货表明换庄，不必担心会破位，新庄接手后会缓,03-23 05:48
36,2044,1,重大资产置换一切都在紧锣密鼓进行中，板上钉钉了,04-21 09:16
37,2156,2,本钢b是最吸引资金，深B最有翻倍盈利的题材股，,04-19 05:17
38,2466,4,兖州矿业原来的价格还不到3港币，就像现在的本钢b。今年兖州矿业每股分4.3元的红,03-25 08:48
39,2035,0,这几天真的少有的强，是不是公司要回购B股了？,04-20 04:42
40,2067,0,本钢央妈以及香港中央结算讲人话可以弯道超车目标古井贡价[想一下][想一下],04-20 02:09
41,2206,2,本钢B有很大的价值回归空间,03-23 10:46
42,1899,0,本钢板Ｂ4月19日盘中涨幅达5%,04-19 02:47
43,2163,4,第一目标，先填权,03-23 10:25
44,2505,4,本钢2023年一季报业绩暴涨，公司计划10转增5派现6.5信不信由你了[上涨][,04-14 10:09
45,2055,2,这个B公司应该回购才对阿？,04-12 10:30
46,2223,1,"“本钢板B""将重组改名为“本溪矿业”，然后再重组再注入鞍钢集团的铁矿资产，再改为",04-11 04:29
47,2180,2,本钢板材(SZ000761)每股净资产：4.5945元（5.246元港币），20,03-21 09:17
48,2020,1,最好是回购B注销提振股价净资产及收益。,03-23 10:53
49,2257,1,1、本钢重组铁矿石业务题材出众。2、本钢a到底，趋势向上。3、本钢b只比康佳b高,04-09 04:28
50,1982,0,本钢板Ｂ4月10日快速上涨,04-10 10:48
51,2074,0,本钢板材虽然下跌，但是可转债一直资金进入，b股等待历史性时刻，一起解决问题。,04-10 09:41
52,2135,0,攀钢也是鞍本集团的，置换成本攀矿业集团，做大做强，收购合资国内外有价值的矿产，雄,04-09 05:30
53,2265,3,本钢板材近期接受投资者调研时称，2023年力争完成生产生铁1030万吨，粗钢11,04-03 04:38
54,2000,0,太公会不会退市[想一下][想一下],04-06 02:07
55,2014,0,怎么那么多成年的老帖发出来了,04-04 03:03
56,2073,1,拿稳别瞎抛。这两天有近40间机构调研本钢板材，详情去看本钢板a吧。,04-03 08:13
57,2432,6,向本钢脱帽致敬。本钢脱了钢铁股帽，戴上铁矿石资源帽，相应ab股的差价应该缩小，2,03-22 04:42
58,2005,1,庄家做一只股票翻10倍一15倍才是庄家[想一下][想一下],03-26 07:18
59,2111,2,如果本钢板材变成本钢矿业，翻十倍再说吧，慢慢翻，以后钱都不值钱，只有资源最值钱,03-24 09:45
60,1914,0,本钢板Ｂ3月24日快速回调,03-24 09:53
61,309,0,本钢板Ｂ3月24日快速上涨,03-24 09:48
62,1632,1,本钢板Ｂ3月23日快速上涨,03-23 10:13
63,1040,2,股市之难可见一斑，本钢在这么巨大的利好之下才有一点点上升。相反，若有一点点利空就,03-23 09:46
64,291,0,本钢板Ｂ3月23日盘中涨幅达5%,03-23 10:15
65,735,1,于无声处,03-21 07:29
66,1468,18,本钢B，趋势向上了，我又回来了！买入，待收益！是亏损股，本人看法，不作投资建议！,03-01 09:48
67,1325,5,本钢重大机遇,03-21 09:51
68,1021,0,本钢板B(200761)龙虎榜数据(03-21),03-21 04:24
69,385,2,今天本钢B涨停,03-21 10:41
70,392,0,本钢板Ｂ3月21日快速回调,03-21 09:31
71,356,0,本钢板Ｂ3月21日开盘涨幅达5%,03-21 09:26
72,532,0,严重低估了，至少应该3元左右。估计高分红，也许回购。肯定有利好！,03-09 06:47
73,386,0,本钢板Ｂ3月10日快速反弹,03-10 10:02
74,593,2,这个股这么低价格，几年分红就超过股价了，为什么还有人卖。,03-01 09:43
75,633,8,不敢卖，怕补税。持仓不少于5年，中间小量做T，明明记得旧的还有，但每次卖出后第二,02-28 01:19
76,636,3,昨天这媚眼抛的，闪了腰了吧,02-21 09:43
77,564,4,这边怎么没涨停？,02-27 10:04
78,436,0,明天大涨，立帖为证,03-02 01:57
79,1487,6,这B股要去美国买嘛，你们是怎么买的,11-18 04:44
80,437,0,本钢板Ｂ2月27日快速上涨,02-27 09:40
81,423,0,本钢板Ｂ2月27日盘中涨幅达5%,02-27 09:39
82,1232,1,宝武还要重组中钢，鞍本实在！,12-23 07:05
83,2243,21,股价1.74元港币，净资产4.79元人民币，还要跌到那里？䓁分红不香？,09-29 05:49
84,555,0,扔了这么多砸单,01-31 12:04
85,1139,0,虎跃雄关踪影去，明月探春引兔来[鼓掌][鼓掌][鼓掌],01-22 09:54
86,786,2,可能本钢要价高,12-27 07:21
87,841,0,每股净资产4.7元，这个股值4元以上,01-04 08:31
88,1385,0,今天钢花飞溅,11-25 02:30
89,14111,32,$安道麦$ B股转A方式，通过资产重组换股吸收转板成功的如，小天鹅B，招商局B,06-16 04:29
90,1312,1,我觉得，缺口没补上还要涨，,11-09 10:46
91,1463,2,破了1.7，望再接再厉。还乡团会旧地重游的,10-25 02:36
92,2677,4,钢板今1.86适量加一点*估计磨牙棒[想一下][想一下],08-12 10:24
93,1058,0,263690,11-01 11:21
94,2526,5,金钱豹大师本钢是否破产计划[鼓掌][鼓掌],07-28 10:56
95,1042,0,本钢板Ｂ11月1日快速反弹,11-01 02:26
96,1714,8,暴雷了 业绩为负,10-27 08:05
97,1018,0,割韭菜咯,10-31 02:22
98,1040,0,本钢板Ｂ10月31日开盘跌幅达5%,10-31 09:26
99,1048,0,[上涨][拜神],10-31 09:26
100,1788,5,分红后一直贴权下行走，还出现亏损！,10-28 09:05
101,1817,6,分红6块是人民币还是港币？,10-11 10:30
102,2968,12,分红到账，每股到账0.7177元港币,06-20 10:16
103,1461,0,本钢板B(200761)龙虎榜数据(10-28),10-28 04:49
104,1472,1,才亏两三亿居然掉这么多[捂脸],10-28 09:47
105,1490,0,铁矿石期货掉4.2个点，螺纹钢期货掉2.5个点，钢铁不是赚了1.7个点，掉停没理,10-28 12:47
106,1433,0,钢铁季节性，起落不定,10-28 10:55
107,944,0,本钢板Ｂ10月28日打开跌停,10-28 09:47
108,960,0,本钢板Ｂ10月28日盘中跌停,10-28 09:46
109,972,0,本钢板Ｂ10月28日开盘跌幅达5%,10-28 09:30
110,1997,0,全球第三大钢铁集团大而不强整合产业链供应链资本运作B转H融资融券搞企业要用资本主,09-23 11:32
111,1437,0,什么时候可以股改合并到A,10-27 01:17
112,1358,0,这走势难道第三季度又亏损,10-25 12:07
113,715,0,本钢板材为奔驰生产汽车板本钢板材2022-10-0717:21发表于辽宁在本钢集,10-08 12:30
114,1785,2,俄鸟战争不能产钢材了，重建楼房需要进口？,09-13 04:10
115,1152,0,$本钢板Ｂ(SZ200761)$,10-01 07:07
116,1648,1,利好利好别被割韭菜了[上涨],09-26 09:55
117,1575,1,普通股民，怎么开通呀？,09-22 10:19
118,1782,2,鞍钢本钢等独立股份算什么鞍本集团公司？,09-05 08:47
119,2975,8,怎么b股这么便宜？？,08-02 12:44
120,1540,0,本钢做好板材，垄断世界板材市场，技术质量价格一流，这才是最好的选择。,09-21 04:15
121,1728,0,低估了放心买䓁改革,09-13 04:16
122,2142,2,本钢居然还会发电,08-23 07:55
123,1816,2,止跌就是买，又有一波向上补涨行情。,09-06 06:44
124,1261,2,小利好也是利好,08-28 09:14
125,1219,1,关注大跌大买,08-23 03:16
126,2089,0,关注底部横盘一字长，希望早日重组振兴东北。。,08-24 06:45
127,1212,0,好象止跌信号,08-23 06:47
128,2015,0,长线看好钢铗出口贸易。,08-23 03:18
129,1201,0,跌无可跌,08-23 03:14
130,1186,0,严重低估,08-23 03:13
131,1984,0,预测中报亏损无红分，年报才有分红[献花],08-23 03:13
132,2331,2,中报19日见，估计会送股。,08-18 12:54
133,2371,1,业绩下滑太多，股价有下跌空间,08-18 06:56
134,2232,1,中报19日见，估计会送股。[鼓掌],08-18 12:58
135,2136,0,19日的中报估计可反映钢铁板块现状,08-16 02:00
136,2713,3,公司继续大比例分红，0.28的市净率，3.59的市盈率,08-11 11:25
137,1207,0,19日中报,08-11 07:50
138,1993,0,丁春秋老弟，快来抄底[呲牙],08-09 09:58
139,2523,1,这个价应该是底？关注,08-07 12:28
140,2379,1,去年八月份前炒两次这股都赚了点钱，八月份后转炒京东方b七次四赚三亏总体亏钱，现在,07-31 06:55
141,2384,2,今日本钢A3.46买入6M股，看明天做T或者机会再买入[鼓掌][鼓掌],08-02 02:31
142,2119,0,丁春秋小弟，又来抄底的机会了，快超！,08-02 12:20
143,2050,0,太久没看，今天一看，居然偷偷分红，将我投资的资金硬生生的给踢出来呀。,08-01 09:39
144,2035,0,一分交易[兴奋][兴奋],07-29 01:29
145,2282,2,轻易不加仓 等中报,07-29 09:57
146,2660,2,每股净资产5块3[捂脸],07-26 09:29
147,2202,2,1.88的价格感觉有点跌不下去了，重组？回购？高分红？,07-28 11:35
148,1878,0,关注庄和主力加仓动向。,07-27 12:01
149,2170,1,本钢A3.36元排队适量加仓6M，金钱豹哥给我力量[鼓掌][鼓掌],07-25 01:21
150,1894,0,本钢A加仓6M[鼓掌],07-25 10:38
