,read,comment,title,time
0,109,0,招港B:2023年第三季度报告(英文),10-25 05:09
1,565,2,招商港口:2023年三季度报告,10-25 05:09
2,82,0,招商港口:《公司章程》修订对照表,10-25 05:09
3,74,0,招商港口:董事会议事规则(修订稿),10-25 05:09
4,67,0,招商港口:独立董事工作制度(修订稿),10-25 05:09
5,79,0,招商港口:董事会战略与可持续发展委员会工作细则(2023年10月),10-25 05:09
6,86,0,招商港口:投资者关系管理制度(2023年10月),10-25 05:09
7,65,0,招商港口:公司章程(修订稿),10-25 05:09
8,93,0,招商港口:董事会决议公告,10-25 05:09
9,76,0,招商港口:首席执行官工作细则(2023年10月),10-25 05:09
10,82,0,招商港口:董事会提名、薪酬与考核委员会工作细则(2023年10月),10-25 05:09
11,68,0,招商港口:董事会审计委员会工作细则(2023年10月),10-25 05:09
12,1169,3,招商港口:关于2023年9月业务量数据的自愿性信息披露公告,10-13 05:46
13,1027,2,B转A吗？,09-27 09:45
14,2117,2,招商港口:关于转让及收购相关子公司股权暨关联交易的公告,09-26 05:51
15,1983,0,招商港口:中国国际金融股份有限公司、招商证券股份有限公司关于招商局港口集团股份有限公司转让及收购相关子公司股权暨关联交易的核查意见,09-26 05:51
16,1645,0,招商港口:第十一届董事会2023年度第四次临时会议决议公告,09-26 05:51
17,1614,0,招商港口:独立董事关于第十一届董事会2023年度第四次临时会议相关事项的独立意见,09-26 05:49
18,15473,29,B股转板参照？安道麦B依法维权主动争取，仅作讨论。,01-20 04:07
19,1361,2,这玩的是啥，海产么？还是医药,09-15 11:01
20,2032,1,招商港口:关于2023年8月业务量数据的自愿性信息披露公告,09-14 06:26
21,1873,0,招商港口:2022年面向专业投资者公开发行公司债券(第二期)2023年付息公告,09-04 04:38
22,1691,1,底部在哪？,08-23 04:20
23,1850,0,招商港口:关于2023年度第一期超短期融资券到期兑付的公告,08-30 07:14
24,1838,0,招商港口:半年报董事会决议公告,08-30 07:14
25,1813,0,招港B:2023年半年度财务报告(英文版),08-30 07:13
26,1817,0,招商港口:关于控股子公司发布2023年中期业绩的自愿性信息披露公告,08-30 07:13
27,1766,0,招商港口:半年度非经营性资金占用及其他关联资金往来情况汇总表,08-30 07:13
28,1808,0,招港B:2023年半年度报告(英文版),08-30 07:13
29,1741,0,招港B:2023年半年度报告摘要(英文版),08-30 07:13
30,1734,0,招商港口:半年报监事会决议公告,08-30 07:13
31,1957,0,招商港口:2023年半年度财务报告,08-30 07:13
32,1722,0,招商港口:独立董事关于控股股东及其他关联方占用公司资金、公司对外担保情况的专项说明和独立意见,08-30 07:13
33,1710,0,招商港口:2023年半年度募集资金存放与使用情况的专项报告,08-30 07:13
34,1694,0,招商港口:独立董事关于第十一届董事会第一次会议相关事项的事前认可函,08-30 07:13
35,1699,0,招商港口:招商局集团财务有限公司2023年6月30日风险评估报告,08-30 07:13
36,1927,0,招商港口:2023年半年度报告,08-30 07:13
37,1662,0,招商港口:关于举行2023年半年度业绩网上投资者交流会的公告,08-30 07:13
38,1809,0,招商港口:2023年半年度报告摘要,08-30 07:13
39,1862,0,招商港口:2022年面向专业投资者公开发行公司债券(第一期)2023年付息公告,08-28 04:55
40,3273,6,招商港口:关于控股子公司公开挂牌转让宁波大榭招商国际码头有限公司45%股权的进展公告,08-09 06:16
41,2408,0,招商港口:独立董事关于第十一届董事会2023年度第三次临时会议相关事项的独立意见,08-16 05:54
42,2366,0,招商港口:第十一届董事会2023年度第三次临时会议决议公告,08-16 05:54
43,2316,0,招商港口:关于聘任高级管理人员的公告,08-16 05:52
44,2907,1,招商港口:关于2023年7月业务量数据的自愿性信息披露公告,08-14 06:05
45,9907,19,A股最值得持有的一只烟蒂,01-08 06:56
46,2476,0,招商港口:关于完成工商变更登记的公告,08-08 05:41
47,2684,0,招商港口:中信证券股份有限公司关于招商局港口集团股份有限公司董事长及总经理发生变动的临时受托管理事务报告,08-01 04:08
48,2327,0,招商港口:2023年度第一次临时股东大会决议公告,07-31 08:02
49,2189,0,招商港口:2023年度第一次临时股东大会的法律意见书,07-31 08:02
50,2272,0,招商港口:第十一届董事会2023年度第二次临时会议决议公告,07-31 08:01
51,2274,2,这公司营收利润大多都是合并港股的招商局港口，招商局港口的利润又主要来自内地的上港,07-18 11:06
52,4533,9,换股,07-07 01:29
53,2404,2,股东户数,07-20 10:50
54,2206,1,招商港口:关于召开2023年度第一次临时股东大会的通知,07-14 06:07
55,2586,2,招商港口:关于2023年6月业务量数据的自愿性信息披露公告,07-14 06:07
56,2541,0,招商港口:关于董事辞职及补选董事的公告,07-14 06:07
57,2327,0,招商港口:中国国际金融股份有限公司、招商证券股份有限公司关于招商局港口集团股份有限公司控股子公司调整为其参股子公司提供关联担保的核查意见,07-14 06:07
58,2133,0,招商港口:第十一届董事会2023年度第一次临时会议决议公告,07-14 06:07
59,2076,0,招商港口:第十一届监事会2023年度第一次临时会议决议公告,07-14 06:07
60,2079,0,招商港口:独立董事关于第十一届董事会2023年度第一次临时会议相关事项的事前认可函,07-14 06:07
