,read,comment,title,time
0,43,0,转发,10-25 02:09
1,324,4,这公司利润都是两家投资公司的，公司管理能力没有亮点，多年来一直微利，加上去年被骗,10-17 07:18
2,466,4,谁来救救200581,10-12 03:48
3,246,2,净资20.88元股价8.8元，这样的低估还卖吗,10-18 11:27
4,217,0,前时9元几买的现割肉吗，正是补仓降低成本，要10元左右才做t，长线等机会必有收获,10-18 05:03
5,258,1,恶心！恶行！,10-17 03:08
6,2084,5,这个被骗的27亿资金就没一个说法？,07-28 09:43
7,1897,2,"好好的一个公司突然从4/12－5/31号下跌了41,21%.强烈建议管理层严查，",06-15 08:48
8,422,7,27亿被骗砸盘还不够呀？又有什么雷还没炸？,10-13 11:06
9,250,0,有可能业绩造假？,10-17 03:24
10,381,0,左手交右手对冲吸筹,10-13 03:26
11,372,0,割肉比赛,10-13 12:18
12,430,2,业绩造假？,10-13 10:53
13,388,0,已经躺平了，随便跌，成本9.5,10-13 09:58
14,1792,1,苏算是合资公司还是国企，看来下次买股只能买国企控股51%以上的，无锡国委才20%,08-23 04:20
15,417,0,子弹打光了,10-12 10:05
16,519,3,SB散自相残杀,10-10 11:34
17,488,0,抛压太大了，顶不住了,10-10 11:29
18,506,0,还好早之前减仓只剩下两仓不郎损失大了,10-10 05:56
19,501,0,砸盘垃圾不得好,10-09 03:20
20,664,0,这个好，不会大吃小，希望保持！,10-04 10:13
21,1250,0,砸盘猪图得是什么？,09-18 03:03
22,15473,29,B股转板参照？安道麦B依法维权主动争取，仅作讨论。,01-20 04:07
23,1340,2,看到了限售股转融通的事情后，我极度怀疑被骗的26亿（还是27亿？）是不是被某些人,09-16 08:12
24,1367,3,最后一单砸盘为啥？操纵股价？，还是提前知道利空消息？,09-15 03:02
25,1300,0,自曝出丑闻后，跌停板就出了，认前一直持有的了。有时回来看看。幸好出了。以后也不会,09-15 08:24
26,2062,6,被骗的27亿有说法了吗？不可能就这样下去不了了之吧？,08-10 08:14
27,1377,0,能追回27亿元？看热点和题材可以投资了，今年业绩可超预期，分红不香？,09-11 11:50
28,1725,1,如果是负责任的管理层应该回购b股。,08-22 11:02
29,1696,0,中期来个分红就好了，可惜,08-22 01:13
30,1604,0,苏威孚Ｂ8月22日快速上涨,08-22 09:35
31,1880,3,一月前卖出大半，说啥都有啥，现在回看卖对了,08-16 02:12
32,1819,0,全小散,08-11 10:54
33,3116,12,失望至极，清仓走人！,04-17 10:05
34,1820,0,这种垃圾还不清算退市,08-10 07:45
35,1886,0,案情进展情况不能说、不想说，猜吧。,08-10 12:09
36,1938,1,有国际大机构参与B股投资[献花],08-08 08:39
37,2041,7,卖了很久了，又回来关注下一波行情啦。,06-17 09:37
38,1972,0,b股掉下来就上不去了,07-21 11:12
39,1977,0,砸盘小ZZ没完没了,07-12 11:16
40,2073,3,b股真不能玩,07-12 10:41
41,1982,2,常柴天天涨，常威杂不跟涨，都是柴油机相关行业,07-11 10:28
42,1990,14,常威发飙了，网格9.9卖出成交2千[大笑],07-04 10:00
43,2186,8,逐步开始买入，,05-25 03:12
44,1947,0,砸盘小杂太人多,07-04 01:42
45,1945,0,今天买了能有分红么？,07-04 01:18
46,1963,0,加仓加仓再加仓，除此别无他选！再博中报再分红10元以上！妥妥的躺赢！,07-04 12:56
47,1803,0,苏威孚Ｂ7月4日盘中涨幅达5%,07-04 11:23
48,1887,1,今天分红能到账?不如大A，说到就到,07-04 10:46
49,1877,0,为什么停牌呀,07-04 09:44
50,1911,5,9.7卖了加仓的6千股，还剩2万，准备网格，每涨2毛卖2000,07-03 10:25
51,1832,0,要是能回购一些就好了,07-03 09:56
52,1860,2,我想买b股怎么办一把就满仓干,06-26 02:06
53,1766,0,这个股被内鬼搞残了。看不得帐上这么多资金而且每年分红这么多给股民。,06-18 01:28
54,1584,0,强烈要求管理层严查，应该赔偿股民的损失,06-15 08:50
55,1984,8,苏威孚B股投资者“踩雷”，这部分股民或可索赔,05-31 06:17
56,1515,1,盼指一算已经持有十五年了，又见到芬芳股价，加仓没商量。,06-10 04:08
57,1493,0,好端端一个公司被内鬼里应外合搞得一塌糊涂，监管部门应该严肃处理,06-12 10:52
58,1499,1,深圳全力推进氢能源公交车,06-11 07:02
59,1766,1,被骗金额巨大，大小股东看了都心庝。不过这是一次性损失，最多每股2元多净资产。不过,06-01 08:17
60,1503,0,6.19都反对补国资委新董事，试一试吧，无锡国资委真不行。,06-02 09:39
61,1358,0,劝你别一错再错,06-01 03:10
62,514,1,分红能把股价越分越低，也是奇葩了。你想要拿股息，它惦记的却是你的本金！目前买此股,05-31 03:15
63,421,1,没有成交量了，看来快到底部了！,05-31 06:55
64,311,1,大底快要见到呀，关注趋势,05-30 07:00
65,311,0,苏威孚Ｂ5月30日盘中涨幅达5%,05-30 09:46
66,246,0,砸吧，割吧，一起死,05-30 09:34
67,642,4,年报披露花费40亿理财，有这么多闲置资金，为何不回购股价已经腰斩的B股？！,05-25 08:10
68,434,3,有点看不懂负债报表上面短期+长期一共40亿左右，为什么不拿去还债，反而当做闲置资,05-29 12:18
69,306,3,下一次俯冲，7.5可见！在哪里，搭建中级仓位。6.5建仓完毕。等待风雨兼程,05-29 10:26
70,248,2,最坏时期，坚持左侧交易，逐步加仓。,05-29 10:49
71,222,0,多杀多，还有谁去看公司情况噢，都在盯着自己账户，拼命的割肉,05-29 11:15
72,255,0,苏威孚Ｂ5月29日盘中跌幅达5%,05-29 11:10
73,464,4,严格审查，追回诈骗款，并法律审判。,05-28 09:52
74,330,0,明天全部投反对票,05-26 12:43
75,318,0,黄金坑,05-25 09:09
