,read,comment,title,time
0,83,1,再持有鲁泰B没有太大意义，现在A股很多黄金坑，鲁泰A也不错。大家快卖掉B股,10-24 10:12
1,85,1,三季报会不会超预期[大笑],10-24 12:13
2,326,0,B股和港股差不多，没有流动性，一天成交不了什么，卖了买A股去。,10-16 09:28
3,2060,5,鲁泰的回购与可转债,09-11 03:30
4,1097,1,这一手一手的成交是什么鬼,09-25 10:00
5,1276,1,4.72走了，一股不留，马上换回人币，双赢,09-19 10:12
6,1896,5,老太太回购了,08-24 11:16
7,1352,0,又见千股绿，还好老老实实呆在鲁[大笑],09-13 02:20
8,1542,1,我昨天挂4.65买，卖100股给我，手续费最低5元，亏大了,09-05 10:23
9,1685,2,该卖的都卖得七七八八，准备起飞[大笑],09-07 09:46
10,1669,7,昨天2千万的量，发啥疯，谁说说啥事？,09-05 10:54
11,1538,0,天天都能见到鲁泰B回购,09-06 09:47
12,1633,2,反正最后收得差不多，就直接要约二古东手上的B股筹码，到时候12-15元都有可能，,09-04 02:42
13,1569,2,老二那一个多亿的B一直没减持，还是看好未来,09-04 05:08
14,1825,4,回购最高价4.7？,08-28 05:03
15,1930,3,第一目标5.1元，,08-24 11:33
16,1754,4,鲁泰B回购的最高价到底是多少钱呢？,08-29 10:16
17,1971,4,要走赶快走，B股更本没有流通性，这次回购是最后的机会，过了今年，明后三年根本不可,08-23 02:42
18,1656,0,转发,08-29 12:35
19,1997,8,4.7卖了，要就拿去，鲁泰好公司，支持一下回购。我还会回来的,08-22 10:04
20,2556,9,估计半年报每股收益0.26,07-27 09:21
21,2036,3,请问各位大佬，此次鲁泰B最高回购价多少？,08-18 03:51
22,1942,1,就喜欢老太太这个套路，说了这句话意思就是冲着上限去回购了，再过几年B股会不会股价,08-21 06:51
23,1971,4,首次回购，开始,08-21 11:22
24,1918,3,下周鲁泰B回购应该就开始了。,08-18 11:11
25,2048,0,老太就是老太，,08-18 04:38
26,1946,0,今晚中报应该不会太高，为回购做铺垫，也不会太低，给债权人有个交代，预计0.3元。,08-18 02:03
27,2110,0,债权人会议决议同意回购，第一天总成交金额多达300万多元，预计一年内也回购不了2,08-12 10:35
28,2093,0,小心了，当心黑天鹅,08-09 01:32
